event_timestamp,type,peer,details_totalPeers,details_avgScore,details_bannedPeers,details_disconnectedPeers,details_healthyPeers,details_bannedPercent,details_disconnectedPercent,details_needMorePeers,details_willDisconnect,details_disconnectReasons,details_attnetQueries,details_syncnetQueries,details_custodyQueries,details_isStarved,details_starvedSlots,details_headSlotGap,details_currentSlot,details_peerHeadSlot,details_peersToConnect,details_custodyGroups
2026-01-07T20:02:24.443Z,PEER_CONNECT,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.443Z,PEER_TCP_CONNECTED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.444Z,PEER_PING_SENT,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.444Z,RPC_OUT_REQUEST,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.444Z,RPC_OUT_REQUEST,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.446Z,DIAL_SUCCESS,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.493Z,PEER_IDENTIFY,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.565Z,PEER_PING_RECEIVED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.565Z,RPC_OUT_REQUEST,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.565Z,PEER_PING_ROUNDTRIP,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.566Z,PEER_STATUS,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.567Z,PROTOCOL_NEGOTIATED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.567Z,RPC_IN_REQUEST,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.609Z,PEER_METADATA,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.610Z,RPC_OUT_REQUEST,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:24.695Z,PEER_STATUS,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:26.068Z,HEARTBEAT_SCORING,unknown,3.0,0.00,0.0,0.0,3.0,0.0%,0.0%,,,,,,,,,,,,,
2026-01-07T20:02:26.068Z,HEARTBEAT_DISCOVERY_NEEDED,unknown,,,,,,,,207.0,0.0,none,2.0,0.0,128.0,NO,0.0,1.0,9340212.0,9340211.0,,
2026-01-07T20:02:26.069Z,DISCOVERY_START,discovery,,,,,,,,,,,,,,,,,,,207.0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127"
2026-01-07T20:02:27.726Z,DIAL_CHECK_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:27.726Z,DIAL_ATTEMPT_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,407.0,
2026-01-07T20:02:27.726Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:27.727Z,DIAL_CHECK_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:27.727Z,DIAL_ATTEMPT_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,406.0,
2026-01-07T20:02:27.727Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:27.989Z,DIAL_FAILURE,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:27.990Z,DIAL_FAILURE,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.532Z,DIAL_CHECK_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.532Z,DIAL_ATTEMPT_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,405.0,
2026-01-07T20:02:30.532Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.534Z,DIAL_CHECK_START,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.534Z,DIAL_ATTEMPT_START,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,404.0,
2026-01-07T20:02:30.534Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.637Z,DIAL_FAILURE,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.790Z,DIAL_FAILURE,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.815Z,DIAL_CHECK_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:30.815Z,DIAL_ATTEMPT_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,403.0,
2026-01-07T20:02:30.815Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.074Z,DIAL_FAILURE,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.106Z,DIAL_CHECK_START,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.106Z,DIAL_ATTEMPT_START,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,402.0,
2026-01-07T20:02:31.107Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.207Z,DIAL_FAILURE,16Uiu2HAmRkhtqtqwnztxKQdxAjiz9t8naLgLqhSEGVsjeki9e83Z,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.882Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.884Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.884Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.885Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.925Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.926Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.982Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:31.982Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.000Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.001Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.016Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.017Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.038Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.040Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.966Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:32.967Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.536Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.537Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.537Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.537Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.378Z,DIAL_CHECK_START,16Uiu2HAmGQ1CCCjofcimrdkvyqfQQbnbBxdHmw9HuJXWrLydKygs,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.378Z,DIAL_ATTEMPT_START,16Uiu2HAmGQ1CCCjofcimrdkvyqfQQbnbBxdHmw9HuJXWrLydKygs,,,,,,,,,,,,,,,,,,,401.0,
2026-01-07T20:02:34.378Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmGQ1CCCjofcimrdkvyqfQQbnbBxdHmw9HuJXWrLydKygs,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.379Z,DIAL_CHECK_START,16Uiu2HAmGQ1CCCjofcimrdkvyqfQQbnbBxdHmw9HuJXWrLydKygs,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:34.380Z,DIAL_ATTEMPT_START,16Uiu2HAmGQ1CCCjofcimrdkvyqfQQbnbBxdHmw9HuJXWrLydKygs,,,,,,,,,,,,,,,,,,,400.0,
2026-01-07T20:02:34.380Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmGQ1CCCjofcimrdkvyqfQQbnbBxdHmw9HuJXWrLydKygs,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.356Z,BEACON_BLOCK_RECEIVED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.357Z,VALIDATOR_IDENTIFIED_PROPOSER,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.369Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.397Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.408Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.489Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.360Z,RPC_OUT_REQUEST,16Uiu2HAmPt7ihNAGF3642nEv2nis1q7opMxP8N5P9vCbySn8D4k8,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.557Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAmPt7ihNAGF3642nEv2nis1q7opMxP8N5P9vCbySn8D4k8,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:36.861Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAkyfeMhq41GjS8b9Lhjc5knEVTRrKgByx5R7hxvscrfk4n,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:37.037Z,DATA_COLUMN_SIDECAR_RECEIVED,16Uiu2HAkyfeMhq41GjS8b9Lhjc5knEVTRrKgByx5R7hxvscrfk4n,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:37.314Z,DIAL_CHECK_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:37.314Z,DIAL_ATTEMPT_START,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,399.0,
2026-01-07T20:02:37.315Z,DISCOVERY_DIAL_DECISION,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:37.316Z,DIAL_CHECK_START,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:37.316Z,DIAL_ATTEMPT_START,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,398.0,
2026-01-07T20:02:37.316Z,DISCOVERY_DIAL_DECISION,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:37.573Z,DIAL_FAILURE,16Uiu2HAkz9TuzqgwEYBV8oeFc7oHpgXo7A9f9vzCKrFjJ2GtCK21,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.371Z,PEER_CONNECT,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.372Z,PEER_TCP_CONNECTED,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.372Z,PEER_PING_SENT,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.372Z,RPC_OUT_REQUEST,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.372Z,RPC_OUT_REQUEST,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.374Z,DIAL_SUCCESS,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.640Z,PEER_IDENTIFY,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.766Z,PROTOCOL_NEGOTIATED,16Uiu2HAkyfeMhq41GjS8b9Lhjc5knEVTRrKgByx5R7hxvscrfk4n,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.944Z,RPC_IN_REQUEST,16Uiu2HAkyfeMhq41GjS8b9Lhjc5knEVTRrKgByx5R7hxvscrfk4n,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.944Z,RPC_OUT_RESPONSE,16Uiu2HAkyfeMhq41GjS8b9Lhjc5knEVTRrKgByx5R7hxvscrfk4n,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.945Z,PEER_PING_RECEIVED,16Uiu2HAkyfeMhq41GjS8b9Lhjc5knEVTRrKgByx5R7hxvscrfk4n,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.953Z,PEER_PING_RECEIVED,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.954Z,RPC_OUT_REQUEST,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.954Z,PEER_PING_ROUNDTRIP,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.955Z,PROTOCOL_NEGOTIATED,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.955Z,RPC_IN_REQUEST,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:38.994Z,PROTOCOL_NEGOTIATED,16Uiu2HAmPt7ihNAGF3642nEv2nis1q7opMxP8N5P9vCbySn8D4k8,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:39.114Z,RPC_IN_REQUEST,16Uiu2HAmPt7ihNAGF3642nEv2nis1q7opMxP8N5P9vCbySn8D4k8,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:39.114Z,RPC_OUT_RESPONSE,16Uiu2HAmPt7ihNAGF3642nEv2nis1q7opMxP8N5P9vCbySn8D4k8,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:39.116Z,PEER_PING_RECEIVED,16Uiu2HAmPt7ihNAGF3642nEv2nis1q7opMxP8N5P9vCbySn8D4k8,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:39.223Z,PEER_METADATA,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:39.223Z,RPC_OUT_REQUEST,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:39.918Z,PEER_STATUS,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:39.919Z,PEER_STATUS,16Uiu2HAmCUxhhhpjn6intdCX6qV2WPmNNz1wF1KM31QfrZEx5uXM,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:41.981Z,DIAL_CHECK_START,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:41.981Z,DIAL_ATTEMPT_START,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,397.0,
2026-01-07T20:02:41.982Z,DISCOVERY_DIAL_DECISION,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.114Z,PEER_CONNECT,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.115Z,PEER_TCP_CONNECTED,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.115Z,PEER_PING_SENT,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.115Z,RPC_OUT_REQUEST,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.116Z,RPC_OUT_REQUEST,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.117Z,DIAL_SUCCESS,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.403Z,PEER_IDENTIFY,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.750Z,PEER_PING_RECEIVED,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.750Z,RPC_OUT_REQUEST,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.751Z,PEER_PING_ROUNDTRIP,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.753Z,PROTOCOL_NEGOTIATED,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.753Z,RPC_IN_REQUEST,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:44.036Z,PEER_METADATA,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:44.036Z,RPC_OUT_REQUEST,16Uiu2HAm2jedRSE31o3FtXNKNdFzoZE2JqdZr9hTchWDwAw7LYzP,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.877Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.879Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.880Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.893Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.942Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.975Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.975Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.986Z,BEACON_AGGREGATE_AND_PROOF_RECEIVED,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:43.986Z,VALIDATOR_IDENTIFIED_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:44.104Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:44.123Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:44.125Z,VALIDATOR_IDENTIFIED_SYNC_AGGREGATOR,unknown,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:44.526Z,PROTOCOL_NEGOTIATED,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:02:44.566Z,RPC_IN_REQUEST,16Uiu2HAmR74oJYLFE5fbSp38mA3wmBo4MzTvQ7fbPxn7Shb86T3W,,,,,,,,,,,,,,,,,,,,
